Time,CPU Freq,CPU Usage,Free Mem (Bytes),Total Mem (Bytes),Used Mem (Bytes)
Thu Mar 05 12:29:57 EST 2015,24000,0.24937391,547438592,2099159040,1551720448
Thu Mar 05 12:29:59 EST 2015,24000,0.0,547438592,2099159040,1551720448
Thu Mar 05 12:30:01 EST 2015,24000,0.24999976,547438592,2099159040,1551720448
Thu Mar 05 12:30:03 EST 2015,24000,0.0,547438592,2099159040,1551720448
Thu Mar 05 12:30:05 EST 2015,24000,0.24937391,547438592,2099159040,1551720448
Thu Mar 05 12:30:07 EST 2015,24000,0.0,547438592,2099159040,1551720448
Thu Mar 05 12:30:09 EST 2015,24000,0.24999976,547438592,2099159040,1551720448
Thu Mar 05 12:30:11 EST 2015,24000,0.24999976,547438592,2099159040,1551720448
Thu Mar 05 12:30:13 EST 2015,24000,0.0,547438592,2099159040,1551720448
Thu Mar 05 12:30:15 EST 2015,24000,0.0,547438592,2099159040,1551720448
Thu Mar 05 12:30:17 EST 2015,24000,0.4987538,547438592,2099159040,1551720448
Thu Mar 05 12:30:19 EST 2015,24000,0.7499993,546254848,2099159040,1552904192
Thu Mar 05 12:30:21 EST 2015,24000,0.24937391,546295808,2099159040,1552863232
Thu Mar 05 12:30:23 EST 2015,24000,0.4987538,546295808,2099159040,1552863232
Thu Mar 05 12:30:25 EST 2015,24000,0.0,547360768,2099159040,1551798272
Thu Mar 05 12:30:27 EST 2015,24000,0.24937391,547373056,2099159040,1551785984
Thu Mar 05 12:30:29 EST 2015,24000,0.24999976,547373056,2099159040,1551785984
Thu Mar 05 12:30:31 EST 2015,24000,0.49999952,547246080,2099159040,1551912960
Thu Mar 05 12:30:33 EST 2015,24000,0.24937391,547246080,2099159040,1551912960
Thu Mar 05 12:30:35 EST 2015,24000,0.497514,547246080,2099159040,1551912960
Thu Mar 05 12:30:37 EST 2015,24000,0.0,547246080,2099159040,1551912960
Thu Mar 05 12:30:39 EST 2015,24000,0.24937391,547246080,2099159040,1551912960
Thu Mar 05 12:30:41 EST 2015,24000,0.24999976,546230272,2099159040,1552928768
Thu Mar 05 12:30:43 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:30:45 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:30:47 EST 2015,24000,0.24999976,546230272,2099159040,1552928768
Thu Mar 05 12:30:49 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:30:51 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:30:53 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:30:55 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:30:57 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:30:59 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:01 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:03 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:05 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:31:07 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:09 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:31:11 EST 2015,24000,0.4987538,546230272,2099159040,1552928768
Thu Mar 05 12:31:13 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:15 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:31:17 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:19 EST 2015,24000,0.24999976,546230272,2099159040,1552928768
Thu Mar 05 12:31:21 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:31:23 EST 2015,24000,0.4987538,546230272,2099159040,1552928768
Thu Mar 05 12:31:25 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:27 EST 2015,24000,0.24999976,546230272,2099159040,1552928768
Thu Mar 05 12:31:29 EST 2015,24000,0.4987538,546230272,2099159040,1552928768
Thu Mar 05 12:31:31 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:33 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:35 EST 2015,24000,0.4987538,546230272,2099159040,1552928768
Thu Mar 05 12:31:37 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:31:39 EST 2015,24000,0.24999976,546230272,2099159040,1552928768
Thu Mar 05 12:31:41 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:43 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:45 EST 2015,24000,0.497514,546230272,2099159040,1552928768
Thu Mar 05 12:31:47 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:49 EST 2015,24000,0.24937391,546230272,2099159040,1552928768
Thu Mar 05 12:31:51 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:53 EST 2015,24000,0.7444143,546230272,2099159040,1552928768
Thu Mar 05 12:31:55 EST 2015,24000,0.24999976,546230272,2099159040,1552928768
Thu Mar 05 12:31:57 EST 2015,24000,0.0,546230272,2099159040,1552928768
Thu Mar 05 12:31:59 EST 2015,24000,0.0,546357248,2099159040,1552801792
Thu Mar 05 12:32:01 EST 2015,24000,0.24937391,546357248,2099159040,1552801792
Thu Mar 05 12:32:03 EST 2015,24000,0.24937391,546357248,2099159040,1552801792
Thu Mar 05 12:32:05 EST 2015,24000,0.2506256,546357248,2099159040,1552801792
Thu Mar 05 12:32:07 EST 2015,24000,0.0,546357248,2099159040,1552801792
Thu Mar 05 12:32:09 EST 2015,24000,0.0,546357248,2099159040,1552801792
Thu Mar 05 12:32:11 EST 2015,24000,0.9900987,546357248,2099159040,1552801792
Thu Mar 05 12:32:13 EST 2015,24000,0.24937391,546357248,2099159040,1552801792
Thu Mar 05 12:32:15 EST 2015,24000,0.24999976,546357248,2099159040,1552801792
Thu Mar 05 12:32:17 EST 2015,24000,0.24937391,546357248,2099159040,1552801792
Thu Mar 05 12:32:19 EST 2015,24000,0.24999976,546357248,2099159040,1552801792
Thu Mar 05 12:32:21 EST 2015,24000,0.24937391,546357248,2099159040,1552801792
Thu Mar 05 12:32:23 EST 2015,24000,0.0,546357248,2099159040,1552801792
Thu Mar 05 12:32:25 EST 2015,24000,0.0,546152448,2099159040,1553006592
Thu Mar 05 12:32:27 EST 2015,24000,0.0,546164736,2099159040,1552994304
Thu Mar 05 12:32:29 EST 2015,24000,0.49999952,546164736,2099159040,1552994304
Thu Mar 05 12:32:31 EST 2015,24000,0.0,546164736,2099159040,1552994304
Thu Mar 05 12:32:33 EST 2015,24000,0.0,546164736,2099159040,1552994304
Thu Mar 05 12:32:35 EST 2015,24000,0.2506256,546164736,2099159040,1552994304
Thu Mar 05 12:32:37 EST 2015,24000,0.24999976,546164736,2099159040,1552994304
Thu Mar 05 12:32:39 EST 2015,24000,0.7444143,546164736,2099159040,1552994304
Thu Mar 05 12:32:41 EST 2015,24000,0.24999976,546164736,2099159040,1552994304
Thu Mar 05 12:32:43 EST 2015,24000,0.0,546164736,2099159040,1552994304
Thu Mar 05 12:32:45 EST 2015,24000,0.24937391,546164736,2099159040,1552994304
Thu Mar 05 12:32:47 EST 2015,24000,0.24999976,546164736,2099159040,1552994304
Thu Mar 05 12:32:49 EST 2015,24000,0.0,546164736,2099159040,1552994304
Thu Mar 05 12:32:51 EST 2015,24000,0.99999905,545030144,2099159040,1554128896
Thu Mar 05 12:32:53 EST 2015,24000,0.7481277,544395264,2099159040,1554763776
Thu Mar 05 12:32:55 EST 2015,24000,0.4987538,545619968,2099159040,1553539072
Thu Mar 05 12:32:57 EST 2015,24000,0.24999976,545619968,2099159040,1553539072
Thu Mar 05 12:32:59 EST 2015,24000,0.0,545619968,2099159040,1553539072
Thu Mar 05 12:33:01 EST 2015,24000,0.0,545619968,2099159040,1553539072
Thu Mar 05 12:33:03 EST 2015,24000,0.24937391,545619968,2099159040,1553539072
Thu Mar 05 12:33:05 EST 2015,24000,0.24937391,545619968,2099159040,1553539072
Thu Mar 05 12:33:07 EST 2015,24000,0.0,545619968,2099159040,1553539072
Thu Mar 05 12:33:09 EST 2015,24000,0.0,545619968,2099159040,1553539072
Thu Mar 05 12:33:11 EST 2015,24000,0.0,545619968,2099159040,1553539072
Thu Mar 05 12:33:13 EST 2015,24000,0.24937391,545619968,2099159040,1553539072
Thu Mar 05 12:33:15 EST 2015,24000,0.0,545619968,2099159040,1553539072
Thu Mar 05 12:33:17 EST 2015,24000,0.0,545619968,2099159040,1553539072
Thu Mar 05 12:33:19 EST 2015,24000,0.24999976,544985088,2099159040,1554173952
Thu Mar 05 12:33:21 EST 2015,24000,0.24937391,544985088,2099159040,1554173952
Thu Mar 05 12:33:23 EST 2015,24000,0.24999976,544985088,2099159040,1554173952
Thu Mar 05 12:33:25 EST 2015,24000,0.0,544985088,2099159040,1554173952
Thu Mar 05 12:33:27 EST 2015,24000,0.2506256,544985088,2099159040,1554173952
Thu Mar 05 12:33:29 EST 2015,24000,0.24937391,545845248,2099159040,1553313792
Thu Mar 05 12:33:31 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:33 EST 2015,24000,0.74626803,545873920,2099159040,1553285120
Thu Mar 05 12:33:35 EST 2015,24000,0.4987538,545873920,2099159040,1553285120
Thu Mar 05 12:33:37 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:39 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:33:41 EST 2015,24000,0.497514,545873920,2099159040,1553285120
Thu Mar 05 12:33:43 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:45 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:47 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:33:49 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:51 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:53 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:55 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:33:57 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:33:59 EST 2015,24000,0.4987538,545873920,2099159040,1553285120
Thu Mar 05 12:34:01 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:03 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:34:05 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:34:07 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:34:09 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:34:11 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:13 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:34:15 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:17 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:34:19 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:21 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:23 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:34:25 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:27 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:34:29 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:31 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:33 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:34:35 EST 2015,24000,0.24999976,545873920,2099159040,1553285120
Thu Mar 05 12:34:37 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:39 EST 2015,24000,0.24937391,545873920,2099159040,1553285120
Thu Mar 05 12:34:41 EST 2015,24000,0.4987538,545873920,2099159040,1553285120
Thu Mar 05 12:34:43 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:34:45 EST 2015,24000,0.0,545873920,2099159040,1553285120
Thu Mar 05 12:34:47 EST 2015,24000,0.24999976,545492992,2099159040,1553666048
Thu Mar 05 12:34:49 EST 2015,24000,0.4987538,545492992,2099159040,1553666048
Thu Mar 05 12:34:51 EST 2015,24000,0.0,545492992,2099159040,1553666048
Thu Mar 05 12:34:53 EST 2015,24000,0.24999976,545492992,2099159040,1553666048
Thu Mar 05 12:34:55 EST 2015,24000,0.0,545492992,2099159040,1553666048
Thu Mar 05 12:34:57 EST 2015,24000,0.0,545492992,2099159040,1553666048
Thu Mar 05 12:34:59 EST 2015,24000,0.0,545492992,2099159040,1553666048
Thu Mar 05 12:35:01 EST 2015,24000,0.24937391,545492992,2099159040,1553666048
Thu Mar 05 12:35:03 EST 2015,24000,0.4962802,544800768,2099159040,1554358272
Thu Mar 05 12:35:05 EST 2015,24000,0.0,542887936,2099159040,1556271104
Thu Mar 05 12:35:07 EST 2015,24000,1.2468815,542507008,2099159040,1556652032
Thu Mar 05 12:35:09 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:11 EST 2015,24000,0.74257255,543014912,2099159040,1556144128
Thu Mar 05 12:35:13 EST 2015,24000,0.497514,543014912,2099159040,1556144128
Thu Mar 05 12:35:15 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:17 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:19 EST 2015,24000,0.24999976,543014912,2099159040,1556144128
Thu Mar 05 12:35:21 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:23 EST 2015,24000,0.4987538,543014912,2099159040,1556144128
Thu Mar 05 12:35:25 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:27 EST 2015,24000,0.24999976,543014912,2099159040,1556144128
Thu Mar 05 12:35:29 EST 2015,24000,0.24937391,543014912,2099159040,1556144128
Thu Mar 05 12:35:31 EST 2015,24000,0.49999952,543014912,2099159040,1556144128
Thu Mar 05 12:35:33 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:35 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:37 EST 2015,24000,0.0,543014912,2099159040,1556144128
Thu Mar 05 12:35:39 EST 2015,24000,0.24937391,543444992,2099159040,1555714048
Thu Mar 05 12:35:41 EST 2015,24000,0.4987538,543522816,2099159040,1555636224
Thu Mar 05 12:35:43 EST 2015,24000,0.0,543522816,2099159040,1555636224
Thu Mar 05 12:35:45 EST 2015,24000,0.0,543522816,2099159040,1555636224
Thu Mar 05 12:35:47 EST 2015,24000,0.24999976,543522816,2099159040,1555636224
Thu Mar 05 12:35:49 EST 2015,24000,0.24937391,543522816,2099159040,1555636224
Thu Mar 05 12:35:51 EST 2015,24000,0.0,543522816,2099159040,1555636224
Thu Mar 05 12:35:53 EST 2015,24000,0.24999976,543522816,2099159040,1555636224
Thu Mar 05 12:35:55 EST 2015,24000,0.0,544083968,2099159040,1555075072
Thu Mar 05 12:35:57 EST 2015,24000,0.24999976,544157696,2099159040,1555001344
Thu Mar 05 12:35:59 EST 2015,24000,0.24999976,544157696,2099159040,1555001344
Thu Mar 05 12:36:01 EST 2015,24000,0.0,544157696,2099159040,1555001344
Thu Mar 05 12:36:03 EST 2015,24000,0.24937391,544157696,2099159040,1555001344
Thu Mar 05 12:36:05 EST 2015,24000,0.25125742,542957568,2099159040,1556201472
Thu Mar 05 12:36:07 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:09 EST 2015,24000,0.24937391,543010816,2099159040,1556148224
Thu Mar 05 12:36:11 EST 2015,24000,0.49999952,543010816,2099159040,1556148224
Thu Mar 05 12:36:13 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:15 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:17 EST 2015,24000,0.24999976,543010816,2099159040,1556148224
Thu Mar 05 12:36:19 EST 2015,24000,0.4987538,543010816,2099159040,1556148224
Thu Mar 05 12:36:21 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:23 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:25 EST 2015,24000,0.497514,543010816,2099159040,1556148224
Thu Mar 05 12:36:27 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:29 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:31 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:33 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:35 EST 2015,24000,0.0,543010816,2099159040,1556148224
Thu Mar 05 12:36:37 EST 2015,24000,0.24937391,543010816,2099159040,1556148224
Thu Mar 05 12:36:39 EST 2015,24000,0.7444143,542883840,2099159040,1556275200
Thu Mar 05 12:36:41 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:36:43 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:36:45 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:36:47 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:36:49 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:36:51 EST 2015,24000,0.4987538,542883840,2099159040,1556275200
Thu Mar 05 12:36:53 EST 2015,24000,0.49999952,542883840,2099159040,1556275200
Thu Mar 05 12:36:55 EST 2015,24000,0.24937391,542883840,2099159040,1556275200
Thu Mar 05 12:36:57 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:36:59 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:01 EST 2015,24000,0.24937391,542883840,2099159040,1556275200
Thu Mar 05 12:37:03 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:05 EST 2015,24000,0.24937391,542883840,2099159040,1556275200
Thu Mar 05 12:37:07 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:09 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:11 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:37:13 EST 2015,24000,0.497514,542883840,2099159040,1556275200
Thu Mar 05 12:37:15 EST 2015,24000,0.24937391,542883840,2099159040,1556275200
Thu Mar 05 12:37:17 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:19 EST 2015,24000,1.4999986,542248960,2099159040,1556910080
Thu Mar 05 12:37:21 EST 2015,24000,0.0,542248960,2099159040,1556910080
Thu Mar 05 12:37:23 EST 2015,24000,0.0,542248960,2099159040,1556910080
Thu Mar 05 12:37:25 EST 2015,24000,0.0,542248960,2099159040,1556910080
Thu Mar 05 12:37:27 EST 2015,24000,0.0,542248960,2099159040,1556910080
Thu Mar 05 12:37:29 EST 2015,24000,0.0,542248960,2099159040,1556910080
Thu Mar 05 12:37:31 EST 2015,24000,0.24999976,542248960,2099159040,1556910080
Thu Mar 05 12:37:33 EST 2015,24000,0.24937391,542248960,2099159040,1556910080
Thu Mar 05 12:37:35 EST 2015,24000,0.24999976,542248960,2099159040,1556910080
Thu Mar 05 12:37:37 EST 2015,24000,0.49999952,542248960,2099159040,1556910080
Thu Mar 05 12:37:39 EST 2015,24000,0.0,542248960,2099159040,1556910080
Thu Mar 05 12:37:41 EST 2015,24000,0.4987538,542883840,2099159040,1556275200
Thu Mar 05 12:37:43 EST 2015,24000,0.4987538,542883840,2099159040,1556275200
Thu Mar 05 12:37:45 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:47 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:49 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:51 EST 2015,24000,0.497514,542883840,2099159040,1556275200
Thu Mar 05 12:37:53 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:55 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:37:57 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:37:59 EST 2015,24000,0.24937391,542883840,2099159040,1556275200
Thu Mar 05 12:38:01 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:38:03 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:05 EST 2015,24000,0.497514,542883840,2099159040,1556275200
Thu Mar 05 12:38:07 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:09 EST 2015,24000,0.24875402,542883840,2099159040,1556275200
Thu Mar 05 12:38:11 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:13 EST 2015,24000,0.497514,542883840,2099159040,1556275200
Thu Mar 05 12:38:15 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:17 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:19 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:21 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:23 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:38:25 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:27 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:29 EST 2015,24000,0.497514,542883840,2099159040,1556275200
Thu Mar 05 12:38:31 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:33 EST 2015,24000,0.497514,542883840,2099159040,1556275200
Thu Mar 05 12:38:35 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:37 EST 2015,24000,0.24937391,542883840,2099159040,1556275200
Thu Mar 05 12:38:39 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:41 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:38:43 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:45 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:47 EST 2015,24000,0.4987538,542883840,2099159040,1556275200
Thu Mar 05 12:38:49 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:51 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:38:53 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:38:55 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:38:57 EST 2015,24000,0.74626803,542883840,2099159040,1556275200
Thu Mar 05 12:38:59 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:39:01 EST 2015,24000,0.24999976,542883840,2099159040,1556275200
Thu Mar 05 12:39:03 EST 2015,24000,0.0,542883840,2099159040,1556275200
Thu Mar 05 12:39:05 EST 2015,24000,0.24937391,542883840,2099159040,1556275200
