Time,CPU Freq,CPU Usage,Free Mem (Bytes),Total Mem (Bytes),Used Mem (Bytes)
Thu Mar 05 13:29:11 EST 2015,24000,0.0,574914560,2099159040,1524244480
Thu Mar 05 13:29:13 EST 2015,24000,0.24937391,574582784,2099159040,1524576256
Thu Mar 05 13:29:15 EST 2015,24000,0.24999976,574582784,2099159040,1524576256
