Time,CPU Usage,Free Mem (Bytes),Total Mem (Bytes),Used Mem (Bytes)
Thu Mar 19 19:12:42 GMT 2015,0.0,523350016,8589934592,8066584576
Thu Mar 19 19:12:44 GMT 2015,64.375,428449792,8589934592,8161484800
Thu Mar 19 19:12:46 GMT 2015,9.577113,426811392,8589934592,8163123200
