Time,CPU Usage,Free Mem (Bytes),Total Mem (Bytes),Used Mem (Bytes)
Thu Mar 19 19:15:21 GMT 2015,0.0,556253184,8589934592,8033681408
Thu Mar 19 19:15:23 GMT 2015,44.08468,462569472,8589934592,8127365120
Thu Mar 19 19:15:25 GMT 2015,22.04234,457007104,8589934592,8132927488
Thu Mar 19 19:15:27 GMT 2015,15.012407,456404992,8589934592,8133529600
