Time,CPU Freq,CPU Usage,Free Mem (Bytes),Total Mem (Bytes),Used Mem (Bytes),
Mon Mar 02 14:36:29 GMT 2015,26000,0.0,1502851072,8589934592,7087083520
Mon Mar 02 14:36:31 GMT 2015,26000,31.75,1548390400,8589934592,7041544192
