Time,CPU Freq,CPU Usage,Free Mem (Bytes),Total Mem (Bytes),Used Mem (Bytes)
Sun Mar 15 14:06:39 GMT 2015,26000,21.091812,218771456,8589934592,8371163136
Sun Mar 15 14:06:41 GMT 2015,26000,18.159204,218734592,8589934592,8371200000
Sun Mar 15 14:06:43 GMT 2015,26000,16.024845,217374720,8589934592,8372559872
Sun Mar 15 14:06:45 GMT 2015,26000,16.397518,216494080,8589934592,8373440512
Sun Mar 15 14:06:47 GMT 2015,26000,10.794044,217096192,8589934592,8372838400
Sun Mar 15 14:06:49 GMT 2015,26000,9.452736,215273472,8589934592,8374661120
Sun Mar 15 14:06:51 GMT 2015,26000,5.1314116,215224320,8589934592,8374710272
Sun Mar 15 14:06:53 GMT 2015,26000,15.136475,213803008,8589934592,8376131584
Sun Mar 15 14:06:55 GMT 2015,26000,24.129354,214683648,8589934592,8375250944
Sun Mar 15 14:06:57 GMT 2015,26000,8.084578,215044096,8589934592,8374890496
Sun Mar 15 14:06:59 GMT 2015,26000,5.093169,214425600,8589934592,8375508992
Sun Mar 15 14:07:01 GMT 2015,26000,11.677021,214740992,8589934592,8375193600
Sun Mar 15 14:07:03 GMT 2015,26000,27.680796,213647360,8589934592,8376287232
Sun Mar 15 14:07:05 GMT 2015,26000,18.711275,212582400,8589934592,8377352192
Sun Mar 15 14:07:07 GMT 2015,26000,18.012423,215207936,8589934592,8374726656
Sun Mar 15 14:07:09 GMT 2015,26000,11.691541,214228992,8589934592,8375705600
Sun Mar 15 14:07:11 GMT 2015,26000,14.534163,215310336,8589934592,8374624256
Sun Mar 15 14:07:13 GMT 2015,26000,11.194033,214708224,8589934592,8375226368
Sun Mar 15 14:07:15 GMT 2015,26000,16.915422,213790720,8589934592,8376143872
Sun Mar 15 14:07:17 GMT 2015,26000,10.918117,213123072,8589934592,8376811520
Sun Mar 15 14:07:19 GMT 2015,26000,14.179105,211750912,8589934592,8378183680
Sun Mar 15 14:07:21 GMT 2015,26000,10.611736,211689472,8589934592,8378245120
Sun Mar 15 14:07:23 GMT 2015,26000,5.933249,211226624,8589934592,8378707968
Sun Mar 15 14:07:25 GMT 2015,26000,5.7142854,211476480,8589934592,8378458112
Sun Mar 15 14:07:27 GMT 2015,26000,15.174127,212697088,8589934592,8377237504
Sun Mar 15 14:07:29 GMT 2015,26000,7.2049675,211628032,8589934592,8378306560
Sun Mar 15 14:07:31 GMT 2015,26000,4.104477,211922944,8589934592,8378011648
Sun Mar 15 14:07:33 GMT 2015,26000,4.601991,212361216,8589934592,8377573376
Sun Mar 15 14:07:35 GMT 2015,26000,9.962643,211988480,8589934592,8377946112
Sun Mar 15 14:07:37 GMT 2015,26000,4.590571,211095552,8589934592,8378839040
Sun Mar 15 14:07:39 GMT 2015,26000,4.720497,211660800,8589934592,8378273792
Sun Mar 15 14:07:41 GMT 2015,26000,4.6077194,212418560,8589934592,8377516032
Sun Mar 15 14:07:43 GMT 2015,26000,4.956627,210993152,8589934592,8378941440
Sun Mar 15 14:07:45 GMT 2015,26000,12.718206,212475904,8589934592,8377458688
Sun Mar 15 14:07:47 GMT 2015,26000,4.472047,212164608,8589934592,8377769984
Sun Mar 15 14:07:49 GMT 2015,26000,5.236906,211447808,8589934592,8378486784
Sun Mar 15 14:07:51 GMT 2015,26000,7.0807457,207785984,8589934592,8382148608
Sun Mar 15 14:07:53 GMT 2015,26000,4.3532314,207495168,8589934592,8382439424
Sun Mar 15 14:07:55 GMT 2015,26000,11.083436,207306752,8589934592,8382627840
Sun Mar 15 14:07:57 GMT 2015,26000,5.7142854,197832704,8589934592,8392101888
Sun Mar 15 14:07:59 GMT 2015,26000,5.223882,200663040,8589934592,8389271552
Sun Mar 15 14:08:01 GMT 2015,26000,9.962643,199827456,8589934592,8390107136
Sun Mar 15 14:08:03 GMT 2015,26000,11.7353325,23592960,8589934592,8566341632
Sun Mar 15 14:08:05 GMT 2015,26000,7.2929564,39870464,8589934592,8550064128
Sun Mar 15 14:08:07 GMT 2015,26000,4.104477,39743488,8589934592,8550191104
Sun Mar 15 14:08:09 GMT 2015,26000,3.1017363,39997440,8589934592,8549937152
Sun Mar 15 14:08:11 GMT 2015,26000,3.3540368,40546304,8589934592,8549388288
Sun Mar 15 14:08:13 GMT 2015,26000,3.4782588,40996864,8589934592,8548937728
Sun Mar 15 14:08:15 GMT 2015,26000,7.2049675,41119744,8589934592,8548814848
Sun Mar 15 14:08:17 GMT 2015,26000,4.089218,42610688,8589934592,8547323904
Sun Mar 15 14:08:19 GMT 2015,26000,7.9404473,1070346240,8589934592,7519588352
Sun Mar 15 17:04:13 GMT 2015,26000,9.5118885,1065037824,8589934592,7524896768
Sun Mar 15 17:04:15 GMT 2015,26000,51.243244,1018982400,8589934592,7570952192
Sun Mar 15 17:04:18 GMT 2015,26000,35.125,553652224,8589934592,8036282368
Sun Mar 15 17:04:20 GMT 2015,26000,17.602999,485650432,8589934592,8104284160
Sun Mar 15 17:04:22 GMT 2015,26000,26.59176,460500992,8589934592,8129433600
Sun Mar 15 17:04:24 GMT 2015,26000,31.04738,444751872,8589934592,8145182720
Sun Mar 15 17:04:26 GMT 2015,26000,38.375004,426745856,8589934592,8163188736
Sun Mar 15 17:04:28 GMT 2015,26000,34.66834,418283520,8589934592,8171651072
Sun Mar 15 17:04:30 GMT 2015,26000,7.063198,422035456,8589934592,8167899136
Sun Mar 15 17:04:32 GMT 2015,26000,7.444167,421335040,8589934592,8168599552
Sun Mar 15 17:04:34 GMT 2015,26000,8.3541155,412184576,8589934592,8177750016
Sun Mar 15 17:04:36 GMT 2015,26000,8.114857,402903040,8589934592,8187031552
Sun Mar 15 17:04:38 GMT 2015,26000,31.625002,304697344,8589934592,8285237248
Sun Mar 15 17:04:40 GMT 2015,26000,6.8322954,305745920,8589934592,8284188672
Sun Mar 15 17:04:42 GMT 2015,26000,4.738152,306163712,8589934592,8283770880
Sun Mar 15 17:04:44 GMT 2015,26000,6.1097264,313823232,8589934592,8276111360
Sun Mar 15 17:04:46 GMT 2015,26000,12.298137,310235136,8589934592,8279699456
Sun Mar 15 17:04:48 GMT 2015,26000,14.0722275,306171904,8589934592,8283762688
Sun Mar 15 17:04:50 GMT 2015,26000,9.090906,298319872,8589934592,8291614720
Sun Mar 15 17:04:52 GMT 2015,26000,10.29777,301805568,8589934592,8288129024
Sun Mar 15 17:04:54 GMT 2015,26000,11.9403,289497088,8589934592,8300437504
Sun Mar 15 17:04:56 GMT 2015,26000,6.82382,288579584,8589934592,8301355008
Sun Mar 15 17:04:58 GMT 2015,26000,9.725684,288374784,8589934592,8301559808
Sun Mar 15 17:05:00 GMT 2015,26000,12.546581,192978944,8589934592,8396955648
Sun Mar 15 17:05:02 GMT 2015,26000,5.728519,217169920,8589934592,8372764672
Sun Mar 15 17:05:04 GMT 2015,26000,18.70324,187523072,8589934592,8402411520
Sun Mar 15 17:05:06 GMT 2015,26000,53.759396,26882048,8589934592,8563052544
Sun Mar 15 17:05:08 GMT 2015,26000,58.45771,31006720,8589934592,8558927872
Sun Mar 15 17:05:10 GMT 2015,26000,13.681591,40517632,8589934592,8549416960
Sun Mar 15 17:05:12 GMT 2015,26000,6.8750024,33579008,8589934592,8556355584
Sun Mar 15 17:05:14 GMT 2015,26000,6.6084805,33726464,8589934592,8556208128
Sun Mar 15 17:05:16 GMT 2015,26000,7.07196,35008512,8589934592,8554926080
Sun Mar 15 17:05:18 GMT 2015,26000,28.76712,37523456,8589934592,8552411136
Sun Mar 15 17:05:20 GMT 2015,26000,10.387987,21561344,8589934592,8568373248
Sun Mar 15 17:05:22 GMT 2015,26000,19.225967,16252928,8589934592,8573681664
Sun Mar 15 17:05:24 GMT 2015,26000,18.102371,18243584,8589934592,8571691008
Sun Mar 15 17:05:26 GMT 2015,26000,7.5870633,18915328,8589934592,8571019264
Sun Mar 15 17:05:28 GMT 2015,26000,21.905941,36532224,8589934592,8553402368
Sun Mar 15 17:05:30 GMT 2015,26000,7.8455806,24985600,8589934592,8564948992
Sun Mar 15 17:05:32 GMT 2015,26000,7.7210484,33943552,8589934592,8555991040
Sun Mar 15 17:05:34 GMT 2015,26000,8.064514,29462528,8589934592,8560472064
Sun Mar 15 17:05:36 GMT 2015,26000,6.9912615,23519232,8589934592,8566415360
Sun Mar 15 17:05:38 GMT 2015,26000,10.958904,50417664,8589934592,8539516928
Sun Mar 15 17:05:40 GMT 2015,26000,6.583852,41955328,8589934592,8547979264
Sun Mar 15 17:05:42 GMT 2015,26000,7.2681723,44675072,8589934592,8545259520
Sun Mar 15 17:05:44 GMT 2015,26000,4.218364,34615296,8589934592,8555319296
Sun Mar 15 17:05:46 GMT 2015,26000,15.796018,33755136,8589934592,8556179456
Sun Mar 15 17:05:48 GMT 2015,26000,19.00621,39571456,8589934592,8550363136
Sun Mar 15 17:05:50 GMT 2015,26000,12.842894,36974592,8589934592,8552960000
Sun Mar 15 17:05:52 GMT 2015,26000,5.472636,39194624,8589934592,8550739968
Sun Mar 15 17:05:54 GMT 2015,26000,4.856789,31854592,8589934592,8558080000
Sun Mar 15 17:05:56 GMT 2015,26000,18.260872,32362496,8589934592,8557572096
Sun Mar 15 17:05:58 GMT 2015,26000,26.558601,21196800,8589934592,8568737792
Sun Mar 15 17:06:00 GMT 2015,26000,6.956524,19058688,8589934592,8570875904
Sun Mar 15 17:06:02 GMT 2015,26000,11.06965,20033536,8589934592,8569901056
Sun Mar 15 17:06:04 GMT 2015,26000,4.1095915,18788352,8589934592,8571146240
Sun Mar 15 17:06:06 GMT 2015,26000,3.3498764,20480000,8589934592,8569454592
Sun Mar 15 17:06:08 GMT 2015,26000,26.45963,44122112,8589934592,8545812480
Sun Mar 15 17:06:10 GMT 2015,26000,24.800003,34832384,8589934592,8555102208
Sun Mar 15 17:06:12 GMT 2015,26000,11.567163,35876864,8589934592,8554057728
Sun Mar 15 17:06:14 GMT 2015,26000,5.4590583,35463168,8589934592,8554471424
Sun Mar 15 17:06:16 GMT 2015,26000,12.064677,35876864,8589934592,8554057728
Sun Mar 15 17:06:18 GMT 2015,26000,14.357054,43036672,8589934592,8546897920
Sun Mar 15 17:06:20 GMT 2015,26000,4.601991,49037312,8589934592,8540897280
Sun Mar 15 17:06:22 GMT 2015,26000,3.7406504,53305344,8589934592,8536629248
Sun Mar 15 17:06:24 GMT 2015,26000,4.726368,52842496,8589934592,8537092096
Sun Mar 15 17:06:26 GMT 2015,26000,13.0597,49201152,8589934592,8540733440
Sun Mar 15 17:06:28 GMT 2015,26000,40.175217,49913856,8589934592,8540020736
Sun Mar 15 17:06:30 GMT 2015,26000,20.646769,38535168,8589934592,8551399424
Sun Mar 15 17:06:32 GMT 2015,26000,9.553349,33988608,8589934592,8555945984
Sun Mar 15 17:06:34 GMT 2015,26000,12.919253,29716480,8589934592,8560218112
Sun Mar 15 17:06:36 GMT 2015,26000,35.53616,31735808,8589934592,8558198784
Sun Mar 15 17:06:38 GMT 2015,26000,33.83271,33460224,8589934592,8556474368
Sun Mar 15 17:06:40 GMT 2015,26000,9.577113,42979328,8589934592,8546955264
Sun Mar 15 17:06:42 GMT 2015,26000,15.920401,60121088,8589934592,8529813504
Sun Mar 15 17:06:44 GMT 2015,26000,10.074627,57389056,8589934592,8532545536
Sun Mar 15 17:06:46 GMT 2015,26000,13.540375,65933312,8589934592,8524001280
Sun Mar 15 17:06:48 GMT 2015,26000,13.200498,68608000,8589934592,8521326592
Sun Mar 15 17:06:50 GMT 2015,26000,5.686033,60882944,8589934592,8529051648
Sun Mar 15 17:06:52 GMT 2015,26000,7.098383,65671168,8589934592,8524263424
Sun Mar 15 17:06:54 GMT 2015,26000,9.440994,60030976,8589934592,8529903616
Sun Mar 15 17:06:56 GMT 2015,26000,10.137671,59482112,8589934592,8530452480
Sun Mar 15 17:06:58 GMT 2015,26000,11.372066,37052416,8589934592,8552882176
Sun Mar 15 17:07:01 GMT 2015,26000,8.819878,47280128,8589934592,8542654464
Sun Mar 15 17:07:03 GMT 2015,26000,2.7295291,47550464,8589934592,8542384128
Sun Mar 15 17:07:05 GMT 2015,26000,7.4812946,36073472,8589934592,8553861120
Sun Mar 15 17:07:07 GMT 2015,26000,10.847878,38342656,8589934592,8551591936
Sun Mar 15 17:07:09 GMT 2015,26000,10.336238,38199296,8589934592,8551735296
Sun Mar 15 17:07:11 GMT 2015,26000,4.9751225,39927808,8589934592,8550006784
Sun Mar 15 17:07:13 GMT 2015,26000,7.453418,19103744,8589934592,8570830848
Sun Mar 15 17:07:15 GMT 2015,26000,11.083436,32096256,8589934592,8557838336
Sun Mar 15 17:07:17 GMT 2015,26000,11.26408,34353152,8589934592,8555581440
Sun Mar 15 17:07:19 GMT 2015,26000,14.250308,44949504,8589934592,8544985088
Sun Mar 15 17:07:21 GMT 2015,26000,6.226653,48726016,8589934592,8541208576
Sun Mar 15 17:07:23 GMT 2015,26000,8.706469,38023168,8589934592,8551911424
Sun Mar 15 17:07:25 GMT 2015,26000,8.125001,49205248,8589934592,8540729344
Sun Mar 15 17:07:27 GMT 2015,26000,13.291925,38400000,8589934592,8551534592
Sun Mar 15 17:07:29 GMT 2015,26000,15.920401,43585536,8589934592,8546349056
Sun Mar 15 17:07:31 GMT 2015,26000,6.600249,39297024,8589934592,8550637568
Sun Mar 15 17:07:33 GMT 2015,26000,7.56824,31383552,8589934592,8558551040
Sun Mar 15 17:07:35 GMT 2015,26000,16.35688,33574912,8589934592,8556359680
Sun Mar 15 17:07:37 GMT 2015,26000,23.057646,36130816,8589934592,8553803776
Sun Mar 15 17:07:39 GMT 2015,26000,20.62112,19496960,8589934592,8570437632
Sun Mar 15 17:07:41 GMT 2015,26000,8.457714,32251904,8589934592,8557682688
Sun Mar 15 17:07:43 GMT 2015,26000,4.347825,33492992,8589934592,8556441600
Sun Mar 15 17:07:45 GMT 2015,26000,2.8571427,33497088,8589934592,8556437504
Sun Mar 15 17:07:47 GMT 2015,26000,8.852869,37842944,8589934592,8552091648
Sun Mar 15 17:07:49 GMT 2015,26000,6.0718718,42463232,8589934592,8547471360
Sun Mar 15 17:07:51 GMT 2015,26000,3.8557231,44244992,8589934592,8545689600
Sun Mar 15 17:07:53 GMT 2015,26000,3.46964,43782144,8589934592,8546152448
Sun Mar 15 17:07:55 GMT 2015,26000,4.844719,42553344,8589934592,8547381248
Sun Mar 15 17:07:57 GMT 2015,26000,17.039799,29196288,8589934592,8560738304
Sun Mar 15 17:07:59 GMT 2015,26000,10.70984,34512896,8589934592,8555421696
Sun Mar 15 17:08:01 GMT 2015,26000,8.3126545,27017216,8589934592,8562917376
Sun Mar 15 17:08:03 GMT 2015,26000,8.728182,32964608,8589934592,8556969984
Sun Mar 15 17:08:05 GMT 2015,26000,7.07196,33193984,8589934592,8556740608
Sun Mar 15 17:08:07 GMT 2015,26000,15.756822,22237184,8589934592,8567697408
Sun Mar 15 17:08:09 GMT 2015,26000,22.91407,40562688,8589934592,8549371904
Sun Mar 15 17:08:11 GMT 2015,26000,14.249998,43040768,8589934592,8546893824
Sun Mar 15 17:08:13 GMT 2015,26000,8.603489,31154176,8589934592,8558780416
Sun Mar 15 17:08:15 GMT 2015,26000,10.362047,42717184,8589934592,8547217408
Sun Mar 15 17:08:17 GMT 2015,26000,16.27329,42405888,8589934592,8547528704
Sun Mar 15 17:08:19 GMT 2015,26000,7.3383093,36597760,8589934592,8553336832
Sun Mar 15 17:08:21 GMT 2015,26000,11.194033,35721216,8589934592,8554213376
Sun Mar 15 17:08:23 GMT 2015,26000,9.068322,17096704,8589934592,8572837888
Sun Mar 15 17:08:25 GMT 2015,26000,10.112357,27017216,8589934592,8562917376
Sun Mar 15 17:08:27 GMT 2015,26000,18.929016,31838208,8589934592,8558096384
Sun Mar 15 17:08:29 GMT 2015,26000,5.348259,33832960,8589934592,8556101632
Sun Mar 15 17:08:31 GMT 2015,26000,4.234123,37015552,8589934592,8552919040
Sun Mar 15 17:08:33 GMT 2015,26000,6.4918876,25686016,8589934592,8564248576
Sun Mar 15 17:08:35 GMT 2015,26000,11.097259,33644544,8589934592,8556290048
Sun Mar 15 17:08:37 GMT 2015,26000,10.211706,38764544,8589934592,8551170048
Sun Mar 15 17:08:39 GMT 2015,26000,3.850931,38383616,8589934592,8551550976
Sun Mar 15 17:08:41 GMT 2015,26000,6.3432813,26189824,8589934592,8563744768
Sun Mar 15 17:08:43 GMT 2015,26000,9.47631,33714176,8589934592,8556220416
Sun Mar 15 17:08:45 GMT 2015,26000,7.196027,42061824,8589934592,8547872768
Sun Mar 15 17:08:47 GMT 2015,26000,24.317616,39575552,8589934592,8550359040
Sun Mar 15 17:08:49 GMT 2015,26000,26.34207,19148800,8589934592,8570785792
Sun Mar 15 17:08:51 GMT 2015,26000,5.8971167,43290624,8589934592,8546643968
Sun Mar 15 17:08:53 GMT 2015,26000,6.7080736,44748800,8589934592,8545185792
Sun Mar 15 17:08:55 GMT 2015,26000,7.6827765,34500608,8589934592,8555433984
Sun Mar 15 17:08:57 GMT 2015,26000,29.265255,60276736,8589934592,8529657856
Sun Mar 15 17:08:59 GMT 2015,26000,16.500002,60194816,8589934592,8529739776
Sun Mar 15 17:09:01 GMT 2015,26000,7.82609,60555264,8589934592,8529379328
Sun Mar 15 17:09:03 GMT 2015,26000,14.445829,56369152,8589934592,8533565440
Sun Mar 15 17:09:05 GMT 2015,26000,6.3432813,50085888,8589934592,8539848704
Sun Mar 15 17:09:07 GMT 2015,26000,18.136644,39792640,8589934592,8550141952
Sun Mar 15 17:09:09 GMT 2015,26000,14.179105,59039744,8589934592,8530894848
Sun Mar 15 17:09:11 GMT 2015,26000,7.9900146,46895104,8589934592,8543039488
Sun Mar 15 17:09:13 GMT 2015,26000,8.625001,52068352,8589934592,8537866240
Sun Mar 15 17:09:15 GMT 2015,26000,8.603489,51277824,8589934592,8538656768
Sun Mar 15 17:09:17 GMT 2015,26000,12.903225,45563904,8589934592,8544370688
Sun Mar 15 17:09:19 GMT 2015,26000,8.603489,55492608,8589934592,8534441984
Sun Mar 15 17:09:21 GMT 2015,26000,5.590063,47837184,8589934592,8542097408
Sun Mar 15 17:09:23 GMT 2015,26000,6.4516125,51326976,8589934592,8538607616
Sun Mar 15 17:09:25 GMT 2015,26000,13.999998,51331072,8589934592,8538603520
Sun Mar 15 17:09:27 GMT 2015,26000,38.52868,17743872,8589934592,8572190720
Sun Mar 15 17:09:29 GMT 2015,26000,30.624998,21544960,8589934592,8568389632
Sun Mar 15 17:09:31 GMT 2015,26000,13.64764,33296384,8589934592,8556638208
Sun Mar 15 17:09:33 GMT 2015,26000,10.46077,25526272,8589934592,8564408320
Sun Mar 15 17:09:35 GMT 2015,26000,21.625,24678400,8589934592,8565256192
Sun Mar 15 17:09:37 GMT 2015,26000,24.219727,34373632,8589934592,8555560960
Sun Mar 15 17:09:39 GMT 2015,26000,6.849313,52219904,8589934592,8537714688
Sun Mar 15 17:09:41 GMT 2015,26000,10.767328,41852928,8589934592,8548081664
Sun Mar 15 17:09:43 GMT 2015,26000,6.9912615,56819712,8589934592,8533114880
Sun Mar 15 17:09:45 GMT 2015,26000,3.6114573,57176064,8589934592,8532758528
Sun Mar 15 17:09:47 GMT 2015,26000,21.393036,38764544,8589934592,8551170048
Sun Mar 15 17:09:49 GMT 2015,26000,10.012513,37007360,8589934592,8552927232
Sun Mar 15 17:09:51 GMT 2015,26000,20.124222,43442176,8589934592,8546492416
Sun Mar 15 17:09:53 GMT 2015,26000,23.096132,49598464,8589934592,8540336128
Sun Mar 15 17:09:55 GMT 2015,26000,23.124998,86200320,8589934592,8503734272
Sun Mar 15 17:09:57 GMT 2015,26000,29.588015,110698496,8589934592,8479236096
Sun Mar 15 17:09:59 GMT 2015,26000,8.104735,94363648,8589934592,8495570944
Sun Mar 15 17:10:01 GMT 2015,26000,10.598505,100569088,8589934592,8489365504
Sun Mar 15 17:10:03 GMT 2015,26000,4.364091,117592064,8589934592,8472342528
Sun Mar 15 17:10:05 GMT 2015,26000,4.9751225,114933760,8589934592,8475000832
Sun Mar 15 17:10:07 GMT 2015,26000,10.559005,116359168,8589934592,8473575424
Sun Mar 15 17:10:09 GMT 2015,26000,8.706469,131321856,8589934592,8458612736
Sun Mar 15 17:10:11 GMT 2015,26000,11.374998,126058496,8589934592,8463876096
Sun Mar 15 17:10:13 GMT 2015,26000,13.027292,136585216,8589934592,8453349376
Sun Mar 15 17:10:15 GMT 2015,26000,25.967539,124678144,8589934592,8465256448
Sun Mar 15 17:10:17 GMT 2015,26000,39.42786,115965952,8589934592,8473968640
Sun Mar 15 17:10:19 GMT 2015,26000,61.67291,108896256,8589934592,8481038336
Sun Mar 15 17:10:21 GMT 2015,26000,76.875,128937984,8589934592,8460996608
Sun Mar 15 17:10:23 GMT 2015,26000,17.331673,128528384,8589934592,8461406208
Sun Mar 15 17:10:25 GMT 2015,26000,31.75,165580800,8589934592,8424353792
Sun Mar 15 17:10:27 GMT 2015,26000,27.577639,152309760,8589934592,8437624832
Sun Mar 15 17:10:29 GMT 2015,26000,14.179105,151183360,8589934592,8438751232
Sun Mar 15 17:10:31 GMT 2015,26000,11.720699,143187968,8589934592,8446746624
Sun Mar 15 17:10:33 GMT 2015,26000,12.049686,144437248,8589934592,8445497344
Sun Mar 15 17:10:35 GMT 2015,26000,6.8407955,146100224,8589934592,8443834368
Sun Mar 15 17:10:37 GMT 2015,26000,20.29888,145092608,8589934592,8444841984
Sun Mar 15 17:10:39 GMT 2015,26000,14.33869,143241216,8589934592,8446693376
Sun Mar 15 17:10:41 GMT 2015,26000,7.596511,189075456,8589934592,8400859136
Sun Mar 15 17:10:43 GMT 2015,26000,16.542286,240803840,8589934592,8349130752
Sun Mar 15 17:10:45 GMT 2015,26000,4.4609666,240365568,8589934592,8349569024
Sun Mar 15 17:10:47 GMT 2015,26000,22.069824,225849344,8589934592,8364085248
Sun Mar 15 17:10:49 GMT 2015,26000,10.31056,204263424,8589934592,8385671168
Sun Mar 15 17:10:51 GMT 2015,26000,10.2372055,203800576,8589934592,8386134016
Sun Mar 15 17:10:53 GMT 2015,26000,11.346632,202702848,8589934592,8387231744
Sun Mar 15 17:10:55 GMT 2015,26000,8.71731,214482944,8589934592,8375451648
Sun Mar 15 17:10:57 GMT 2015,26000,15.031057,212185088,8589934592,8377749504
Sun Mar 15 17:10:59 GMT 2015,26000,4.856789,218644480,8589934592,8371290112
Sun Mar 15 17:11:02 GMT 2015,26000,4.2236032,224854016,8589934592,8365080576
Sun Mar 15 17:11:04 GMT 2015,26000,2.472186,224378880,8589934592,8365555712
Sun Mar 15 17:11:06 GMT 2015,26000,5.4862857,222789632,8589934592,8367144960
Sun Mar 15 17:11:08 GMT 2015,26000,15.508688,223109120,8589934592,8366825472
Sun Mar 15 17:11:10 GMT 2015,26000,7.9800487,220733440,8589934592,8369201152
Sun Mar 15 17:11:12 GMT 2015,26000,4.5848846,232464384,8589934592,8357470208
Sun Mar 15 17:11:14 GMT 2015,26000,2.6086986,232136704,8589934592,8357797888
Sun Mar 15 17:11:16 GMT 2015,26000,1.7369747,232374272,8589934592,8357560320
Sun Mar 15 17:11:18 GMT 2015,26000,8.457714,232644608,8589934592,8357289984
Sun Mar 15 17:11:20 GMT 2015,26000,3.2298148,233107456,8589934592,8356827136
Sun Mar 15 17:11:22 GMT 2015,26000,1.8679976,232669184,8589934592,8357265408
Sun Mar 15 17:11:24 GMT 2015,26000,7.9503117,224686080,8589934592,8365248512
Sun Mar 15 17:11:26 GMT 2015,26000,20.573568,210427904,8589934592,8379506688
Sun Mar 15 17:11:28 GMT 2015,26000,8.787131,193261568,8589934592,8396673024
Sun Mar 15 17:11:30 GMT 2015,26000,2.109182,192503808,8589934592,8397430784
Sun Mar 15 17:11:32 GMT 2015,26000,2.3602486,191160320,8589934592,8398774272
Sun Mar 15 17:11:34 GMT 2015,26000,1.8633544,191754240,8589934592,8398180352
Sun Mar 15 17:11:36 GMT 2015,26000,1.8679976,191307776,8589934592,8398626816
Sun Mar 15 17:11:38 GMT 2015,26000,8.888888,191623168,8589934592,8398311424
Sun Mar 15 17:11:40 GMT 2015,26000,2.3661256,191586304,8589934592,8398348288
Sun Mar 15 17:11:42 GMT 2015,26000,16.397518,191496192,8589934592,8398438400
Sun Mar 15 17:11:44 GMT 2015,26000,5.97015,182661120,8589934592,8407273472
Sun Mar 15 17:11:46 GMT 2015,26000,12.1890545,173359104,8589934592,8416575488
Sun Mar 15 17:11:48 GMT 2015,26000,19.178082,167907328,8589934592,8422027264
Sun Mar 15 17:11:50 GMT 2015,26000,10.1736965,168312832,8589934592,8421621760
Sun Mar 15 17:11:52 GMT 2015,26000,7.4719787,170201088,8589934592,8419733504
Sun Mar 15 17:11:54 GMT 2015,26000,6.956524,169541632,8589934592,8420392960
Sun Mar 15 17:11:56 GMT 2015,26000,12.094766,160038912,8589934592,8429895680
Sun Mar 15 17:11:58 GMT 2015,26000,11.221945,159277056,8589934592,8430657536
Sun Mar 15 17:12:00 GMT 2015,26000,5.9553328,169148416,8589934592,8420786176
Sun Mar 15 17:12:02 GMT 2015,26000,21.473158,157941760,8589934592,8431992832
Sun Mar 15 17:12:04 GMT 2015,26000,17.224289,160825344,8589934592,8429109248
Sun Mar 15 17:12:06 GMT 2015,26000,4.601991,161787904,8589934592,8428146688
Sun Mar 15 17:12:08 GMT 2015,26000,21.295143,157749248,8589934592,8432185344
Sun Mar 15 17:12:10 GMT 2015,26000,6.3354015,149147648,8589934592,8440786944
Sun Mar 15 17:12:12 GMT 2015,26000,19.42715,164626432,8589934592,8425308160
Sun Mar 15 17:12:14 GMT 2015,26000,20.025032,206307328,8589934592,8383627264
Sun Mar 15 17:12:16 GMT 2015,26000,16.729086,169529344,8589934592,8420405248
Sun Mar 15 17:12:18 GMT 2015,26000,12.158812,165011456,8589934592,8424923136
Sun Mar 15 17:12:20 GMT 2015,26000,4.3532314,163196928,8589934592,8426737664
Sun Mar 15 17:12:22 GMT 2015,26000,4.104477,163389440,8589934592,8426545152
Sun Mar 15 17:12:24 GMT 2015,26000,3.3540368,173584384,8589934592,8416350208
Sun Mar 15 17:12:26 GMT 2015,26000,3.7220836,174993408,8589934592,8414941184
Sun Mar 15 17:12:28 GMT 2015,26000,14.409935,215560192,8589934592,8374374400
Sun Mar 15 17:12:30 GMT 2015,26000,3.1055927,215363584,8589934592,8374571008
Sun Mar 15 17:12:32 GMT 2015,26000,2.5990129,215670784,8589934592,8374263808
Sun Mar 15 17:12:34 GMT 2015,26000,6.8407955,218697728,8589934592,8371236864
Sun Mar 15 17:12:36 GMT 2015,26000,4.104477,219213824,8589934592,8370720768
Sun Mar 15 17:12:38 GMT 2015,26000,9.937888,219348992,8589934592,8370585600
Sun Mar 15 17:12:40 GMT 2015,26000,3.9801002,219369472,8589934592,8370565120
Sun Mar 15 17:12:42 GMT 2015,26000,6.699753,251969536,8589934592,8337965056
Sun Mar 15 17:12:44 GMT 2015,26000,28.927677,345620480,8589934592,8244314112
Sun Mar 15 17:12:46 GMT 2015,26000,69.36488,2644361216,8589934592,5945573376
Sun Mar 15 17:12:48 GMT 2015,26000,52.559303,3099291648,8589934592,5490642944
