Fri Feb 27 20:30:40 GMT 2015,26000,0.0,337551360,8589934592,8252383232
Fri Feb 27 20:30:42 GMT 2015,26000,34.79349,236990464,8589934592,8352944128
Fri Feb 27 20:30:44 GMT 2015,26000,8.3126545,231858176,8589934592,8358076416
Fri Feb 27 20:30:46 GMT 2015,26000,8.706469,235835392,8589934592,8354099200
Fri Feb 27 20:30:48 GMT 2015,26000,3.5891116,236224512,8589934592,8353710080
Fri Feb 27 20:30:50 GMT 2015,26000,3.1055927,236564480,8589934592,8353370112
Fri Feb 27 20:30:52 GMT 2015,26000,4.234123,207536128,8589934592,8382398464
Fri Feb 27 20:30:54 GMT 2015,26000,18.215614,225648640,8589934592,8364285952
Fri Feb 27 20:30:56 GMT 2015,26000,10.062111,197726208,8589934592,8392208384
Fri Feb 27 20:30:58 GMT 2015,26000,26.807981,159236096,8589934592,8430698496
Fri Feb 27 20:31:00 GMT 2015,26000,11.152416,189943808,8589934592,8399990784
Fri Feb 27 20:31:02 GMT 2015,26000,18.159204,192643072,8589934592,8397291520
Fri Feb 27 20:31:04 GMT 2015,26000,19.27861,193429504,8589934592,8396505088
Fri Feb 27 20:31:06 GMT 2015,26000,9.079599,193171456,8589934592,8396763136
Fri Feb 27 20:31:08 GMT 2015,26000,18.63354,190877696,8589934592,8399056896
Fri Feb 27 20:31:10 GMT 2015,26000,17.10037,190717952,8589934592,8399216640
Fri Feb 27 20:31:12 GMT 2015,26000,15.29851,190574592,8589934592,8399360000
Fri Feb 27 20:31:14 GMT 2015,26000,15.174127,190947328,8589934592,8398987264
Fri Feb 27 20:31:16 GMT 2015,26000,13.771713,190713856,8589934592,8399220736
Fri Feb 27 20:31:18 GMT 2015,26000,18.63354,204230656,8589934592,8385703936
Fri Feb 27 20:31:20 GMT 2015,26000,9.950251,204398592,8589934592,8385536000
Fri Feb 27 20:31:22 GMT 2015,26000,5.9553328,172314624,8589934592,8417619968
Fri Feb 27 20:31:24 GMT 2015,26000,5.3416133,173150208,8589934592,8416784384
Fri Feb 27 20:31:26 GMT 2015,26000,3.4825861,173350912,8589934592,8416583680
Fri Feb 27 20:31:28 GMT 2015,26000,9.169764,178368512,8589934592,8411566080
Fri Feb 27 20:31:30 GMT 2015,26000,34.079597,151945216,8589934592,8437989376
Fri Feb 27 20:31:32 GMT 2015,26000,6.7080736,182652928,8589934592,8407281664
Fri Feb 27 20:31:34 GMT 2015,26000,14.125002,182714368,8589934592,8407220224
Fri Feb 27 20:31:36 GMT 2015,26000,15.403729,182493184,8589934592,8407441408
Fri Feb 27 20:31:38 GMT 2015,26000,22.512436,183205888,8589934592,8406728704
Fri Feb 27 20:31:40 GMT 2015,26000,20.698256,182403072,8589934592,8407531520
Fri Feb 27 20:31:43 GMT 2015,26000,14.534163,183570432,8589934592,8406364160
